components,Gene.Symbol,Description,Category,Uniprot.ID,Gifts,GC.Id,Relevance.score,GeneCards.Link
rhein,CASP3,Caspase 3,Protein Coding,P42574,56,GC04M184627,39.0527992248535,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASP3
rhein,DNMT1,DNA Methyltransferase 1,Protein Coding,P26358,59,GC19M010133,31.9013843536377,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNMT1
rhein,DNMT3A,DNA Methyltransferase 3 Alpha,Protein Coding,Q9Y6K1,58,GC02M025228,42.6021537780762,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNMT3A
rhein,EGFR,Epidermal Growth Factor Receptor,Protein Coding,P00533,62,GC07P055019,139.024154663086,https://www.genecards.org/cgi-bin/carddisp.pl?gene=EGFR
rhein,IKBKB,Inhibitor Of Nuclear Factor Kappa B Kinase Subunit Beta,Protein Coding,O14920,61,GC08P042271,13.6892576217651,https://www.genecards.org/cgi-bin/carddisp.pl?gene=IKBKB
rhein,IL1B,Interleukin 1 Beta,Protein Coding,P01584,54,GC02M112829,66.9414215087891,https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1B
rhein,IL6,Interleukin 6,Protein Coding,P05231,58,GC07P022725,45.7698707580566,https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL6
rhein,PARP1,Poly(ADP-Ribose) Polymerase 1,Protein Coding,P09874,57,GC01M226360,31.5570812225342,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PARP1
rhein,STAT3,Signal Transducer And Activator Of Transcription 3,Protein Coding,P40763,61,GC17M042313,58.9423599243164,https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAT3
rhein,TNF,Tumor Necrosis Factor,Protein Coding,P01375,58,GC06P104098,46.3773574829102,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNF
rutin,CXCL1,C-X-C Motif Chemokine Ligand 1,Protein Coding,P09341,49,GC04P073869,18.8380451202393,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL1
rutin,IFNG,Interferon Gamma,Protein Coding,P01579,57,GC12M068154,31.5579853057861,https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFNG
rutin,IL1B,Interleukin 1 Beta,Protein Coding,P01584,54,GC02M112829,66.9414215087891,https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1B
rutin,MPO,Myeloperoxidase,Protein Coding,P05164,60,GC17M058269,20.1851806640625,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MPO
rutin,PPARGC1A,PPARG Coactivator 1 Alpha,Protein Coding,Q9UBK2,54,GC04M023755,8.97076606750488,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPARGC1A
rutin,S100A8,S100 Calcium Binding Protein A8,Protein Coding,P05109,49,GC01M156024,28.4802436828613,https://www.genecards.org/cgi-bin/carddisp.pl?gene=S100A8
rutin,SIRT1,Sirtuin 1,Protein Coding,Q96EB6,56,GC10P067884,17.8678665161133,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIRT1
rutin,STAT4,Signal Transducer And Activator Of Transcription 4,Protein Coding,Q14765,53,GC02M191029,5.35781860351563,https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAT4
rutin,TNF,Tumor Necrosis Factor,Protein Coding,P01375,58,GC06P104098,46.3773574829102,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNF
saloilenone,AR,Androgen Receptor,Protein Coding,P10275,58,GC0XP067544,64.6021728515625,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AR
saloilenone,ESR1,Estrogen Receptor 1,Protein Coding,P03372,61,GC06P151656,68.4392929077148,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR1
saloilenone,ESR2,Estrogen Receptor 2,Protein Coding,Q92731,56,GC14M064084,28.8057041168213,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR2
saloilenone,PIM1,"Pim-1 Proto-Oncogene, Serine/Threonine Kinase",Protein Coding,P11309,56,GC06P104249,10.9554977416992,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIM1
saloilenone,PTGS1,Prostaglandin-Endoperoxide Synthase 1,Protein Coding,P23219,53,GC09P122370,22.4558048248291,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS1
saloilenone,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
saloilenone,RXRA,Retinoid X Receptor Alpha,Protein Coding,P19793,56,GC09P134317,22.2861995697021,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RXRA
salviacoccin,AR,Androgen Receptor,Protein Coding,P10275,58,GC0XP067544,64.6021728515625,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AR
salviacoccin,DPP4,Dipeptidyl Peptidase 4,Protein Coding,P27487,56,GC02M161992,16.5563316345215,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPP4
salviacoccin,ESR1,Estrogen Receptor 1,Protein Coding,P03372,61,GC06P151656,68.4392929077148,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR1
salviacoccin,NOS2,Nitric Oxide Synthase 2,Protein Coding,P35228,56,GC17M027756,29.1294288635254,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOS2
salviacoccin,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
salvianic acid c,AR,Androgen Receptor,Protein Coding,P10275,58,GC0XP067544,64.6021728515625,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AR
salvianic acid c,CA2,Carbonic Anhydrase 2,Protein Coding,P00918,58,GC08P085463,9.23837280273438,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CA2
salvianic acid c,DPP4,Dipeptidyl Peptidase 4,Protein Coding,P27487,56,GC02M161992,16.5563316345215,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPP4
salvianic acid c,PPARG,Peroxisome Proliferator Activated Receptor Gamma,Protein Coding,P37231,60,GC03P012287,47.0029525756836,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPARG
salvianic acid c,PRSS1,Serine Protease 1,Protein Coding,P07477,52,GC07P152152,20.8611793518066,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRSS1
salvianic acid c,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
salvianolic acid a,AKT1,AKT Serine/Threonine Kinase 1,Protein Coding,P31749,60,GC14M104769,96.9153213500977,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKT1
salvianolic acid a,AKT1,AKT Serine/Threonine Kinase 1,Protein Coding,P31749,60,GC14M104769,96.9153213500977,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKT1
salvianolic acid a,ALOX5,Arachidonate 5-Lipoxygenase,Protein Coding,P09917,54,GC10P045374,16.8650226593018,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALOX5
salvianolic acid a,BCL2,BCL2 Apoptosis Regulator,Protein Coding,P10415,58,GC18M063123,47.7472724914551,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCL2
salvianolic acid a,BCL2L11,BCL2 Like 11,Protein Coding,O43521,52,GC02P111119,21.2958526611328,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCL2L11
salvianolic acid a,BDNF,Brain Derived Neurotrophic Factor,Protein Coding,P23560,56,GC11M027654,14.5245628356934,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BDNF
salvianolic acid a,CDK5,Cyclin Dependent Kinase 5,Protein Coding,Q00535,60,GC07M151053,10.4399671554565,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK5
salvianolic acid a,CTNNB1,Catenin Beta 1,Protein Coding,P35222,60,GC03P041194,121.21565246582,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTNNB1
salvianolic acid a,FOXO3,Forkhead Box O3,Protein Coding,O43524,54,GC06P108559,20.9041137695313,https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXO3
salvianolic acid a,GSK3B,Glycogen Synthase Kinase 3 Beta,Protein Coding,P49841,57,GC03M119821,23.3622570037842,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSK3B
salvianolic acid a,HMOX1,Heme Oxygenase 1,Protein Coding,P09601,59,GC22P035380,20.8308773040771,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HMOX1
salvianolic acid a,HMOX1,Heme Oxygenase 1,Protein Coding,P09601,59,GC22P035380,20.8308773040771,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HMOX1
salvianolic acid a,IL6,Interleukin 6,Protein Coding,P05231,58,GC07P022725,45.7698707580566,https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL6
salvianolic acid a,MAPK14,Mitogen-Activated Protein Kinase 14,Protein Coding,Q16539,57,GC06P104232,23.7414112091064,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK14
salvianolic acid a,MTOR,Mechanistic Target Of Rapamycin Kinase,Protein Coding,P42345,62,GC01M011106,70.0970153808594,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTOR
salvianolic acid a,NFE2L2,NFE2 Like BZIP Transcription Factor 2,Protein Coding,Q16236,58,GC02M177227,49.545467376709,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFE2L2
salvianolic acid a,NFKB1,Nuclear Factor Kappa B Subunit 1,Protein Coding,P19838,60,GC04P102501,32.5322761535645,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFKB1
salvianolic acid a,NFKB1,Nuclear Factor Kappa B Subunit 1,Protein Coding,P19838,60,GC04P102501,32.5322761535645,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFKB1
salvianolic acid a,NFKB1,Nuclear Factor Kappa B Subunit 1,Protein Coding,P19838,60,GC04P102501,32.5322761535645,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFKB1
salvianolic acid a,NOS2,Nitric Oxide Synthase 2,Protein Coding,P35228,56,GC17M027756,29.1294288635254,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOS2
salvianolic acid a,PIK3CA,"Phosphatidylinositol-4,5-Bisphosphate 3-Kinase Catalytic Subunit Alpha",Protein Coding,P42336,59,GC03P179148,137.602508544922,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3CA
salvianolic acid a,PIK3CA,"Phosphatidylinositol-4,5-Bisphosphate 3-Kinase Catalytic Subunit Alpha",Protein Coding,P42336,59,GC03P179148,137.602508544922,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3CA
salvianolic acid a,PIK3CB,"Phosphatidylinositol-4,5-Bisphosphate 3-Kinase Catalytic Subunit Beta",Protein Coding,P42338,54,GC03M138652,18.7810535430908,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3CB
salvianolic acid a,PIK3CB,"Phosphatidylinositol-4,5-Bisphosphate 3-Kinase Catalytic Subunit Beta",Protein Coding,P42338,54,GC03M138652,18.7810535430908,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3CB
salvianolic acid a,PIK3CD,"Phosphatidylinositol-4,5-Bisphosphate 3-Kinase Catalytic Subunit Delta",Protein Coding,O00329,60,GC01P009628,14.2695512771606,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3CD
salvianolic acid a,PIK3CD,"Phosphatidylinositol-4,5-Bisphosphate 3-Kinase Catalytic Subunit Delta",Protein Coding,O00329,60,GC01P009628,14.2695512771606,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3CD
salvianolic acid a,PIK3CG,"Phosphatidylinositol-4,5-Bisphosphate 3-Kinase Catalytic Subunit Gamma",Protein Coding,P48736,56,GC07P106865,40.1778717041016,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3CG
salvianolic acid a,PIK3CG,"Phosphatidylinositol-4,5-Bisphosphate 3-Kinase Catalytic Subunit Gamma",Protein Coding,P48736,56,GC07P106865,40.1778717041016,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3CG
salvianolic acid a,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
salvianolic acid a,TAGLN,Transgelin,Protein Coding,Q01995,50,GC11P117199,9.16134357452393,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAGLN
salvianolic acid a,TNF,Tumor Necrosis Factor,Protein Coding,P01375,58,GC06P104098,46.3773574829102,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNF
salvianolic acid c,PRSS1,Serine Protease 1,Protein Coding,P07477,52,GC07P152152,20.8611793518066,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRSS1
salvianolic acid d,AR,Androgen Receptor,Protein Coding,P10275,58,GC0XP067544,64.6021728515625,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AR
salvianolic acid d,PRSS1,Serine Protease 1,Protein Coding,P07477,52,GC07P152152,20.8611793518066,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRSS1
salvianolic acid d,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
salvianolic acid g,ESR1,Estrogen Receptor 1,Protein Coding,P03372,61,GC06P151656,68.4392929077148,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR1
salvianolic acid g,GSK3B,Glycogen Synthase Kinase 3 Beta,Protein Coding,P49841,57,GC03M119821,23.3622570037842,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSK3B
salvianolic acid g,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
salvianolic acid j,PRSS1,Serine Protease 1,Protein Coding,P07477,52,GC07P152152,20.8611793518066,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRSS1
salvilenone,AR,Androgen Receptor,Protein Coding,P10275,58,GC0XP067544,64.6021728515625,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AR
salvilenone,ESR1,Estrogen Receptor 1,Protein Coding,P03372,61,GC06P151656,68.4392929077148,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR1
salvilenone,ESR2,Estrogen Receptor 2,Protein Coding,Q92731,56,GC14M064084,28.8057041168213,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR2
salvilenone,HTR3A,5-Hydroxytryptamine Receptor 3A,Protein Coding,P46098,52,GC11P113975,6.08441638946533,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HTR3A
salvilenone,PIM1,"Pim-1 Proto-Oncogene, Serine/Threonine Kinase",Protein Coding,P11309,56,GC06P104249,10.9554977416992,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIM1
salvilenone,PTGS1,Prostaglandin-Endoperoxide Synthase 1,Protein Coding,P23219,53,GC09P122370,22.4558048248291,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS1
salvilenone,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
salvilenone Ⅰ,ACHE,Acetylcholinesterase (Cartwright Blood Group),Protein Coding,P22303,53,GC07M100889,8.06687164306641,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACHE
salvilenone Ⅰ,ACHE,Acetylcholinesterase (Cartwright Blood Group),Protein Coding,P22303,53,GC07M100889,8.06687164306641,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACHE
salvilenone Ⅰ,AR,Androgen Receptor,Protein Coding,P10275,58,GC0XP067544,64.6021728515625,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AR
salvilenone Ⅰ,CA2,Carbonic Anhydrase 2,Protein Coding,P00918,58,GC08P085463,9.23837280273438,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CA2
salvilenone Ⅰ,ESR1,Estrogen Receptor 1,Protein Coding,P03372,61,GC06P151656,68.4392929077148,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR1
salvilenone Ⅰ,NCOA2,Nuclear Receptor Coactivator 2,Protein Coding,Q15596,52,GC08M070109,10.3844633102417,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NCOA2
salvilenone Ⅰ,NOS2,Nitric Oxide Synthase 2,Protein Coding,P35228,56,GC17M027756,29.1294288635254,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOS2
salvilenone Ⅰ,NR3C1,Nuclear Receptor Subfamily 3 Group C Member 1,Protein Coding,P04150,56,GC05M143277,14.93212890625,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR3C1
salvilenone Ⅰ,NR3C1,Nuclear Receptor Subfamily 3 Group C Member 1,Protein Coding,P04150,56,GC05M143277,14.93212890625,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR3C1
salvilenone Ⅰ,PGR,Progesterone Receptor,Protein Coding,P06401,56,GC11M109955,29.506965637207,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGR
salvilenone Ⅰ,PGR,Progesterone Receptor,Protein Coding,P06401,56,GC11M109955,29.506965637207,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGR
salvilenone Ⅰ,PPARG,Peroxisome Proliferator Activated Receptor Gamma,Protein Coding,P37231,60,GC03P012287,47.0029525756836,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPARG
salvilenone Ⅰ,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
salvilenone Ⅰ,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
salvilenone Ⅰ,RXRA,Retinoid X Receptor Alpha,Protein Coding,P19793,56,GC09P134317,22.2861995697021,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RXRA
salvilenone Ⅰ,RXRA,Retinoid X Receptor Alpha,Protein Coding,P19793,56,GC09P134317,22.2861995697021,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RXRA
salviolone,ACHE,Acetylcholinesterase (Cartwright Blood Group),Protein Coding,P22303,53,GC07M100889,8.06687164306641,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACHE
salviolone,ADRB2,Adrenoceptor Beta 2,Protein Coding,P07550,55,GC05P148825,10.3747787475586,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADRB2
salviolone,AR,Androgen Receptor,Protein Coding,P10275,58,GC0XP067544,64.6021728515625,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AR
salviolone,DPP4,Dipeptidyl Peptidase 4,Protein Coding,P27487,56,GC02M161992,16.5563316345215,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPP4
salviolone,DRD2,Dopamine Receptor D2,Protein Coding,P14416,56,GC11M113409,9.49925708770752,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DRD2
salviolone,ESR1,Estrogen Receptor 1,Protein Coding,P03372,61,GC06P151656,68.4392929077148,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR1
salviolone,ESR2,Estrogen Receptor 2,Protein Coding,Q92731,56,GC14M064084,28.8057041168213,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR2
salviolone,GSK3B,Glycogen Synthase Kinase 3 Beta,Protein Coding,P49841,57,GC03M119821,23.3622570037842,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSK3B
salviolone,HTR3A,5-Hydroxytryptamine Receptor 3A,Protein Coding,P46098,52,GC11P113975,6.08441638946533,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HTR3A
salviolone,NOS2,Nitric Oxide Synthase 2,Protein Coding,P35228,56,GC17M027756,29.1294288635254,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOS2
salviolone,OPRM1,Opioid Receptor Mu 1,Protein Coding,P35372,54,GC06P154175,8.21578216552734,https://www.genecards.org/cgi-bin/carddisp.pl?gene=OPRM1
salviolone,PTGS1,Prostaglandin-Endoperoxide Synthase 1,Protein Coding,P23219,53,GC09P122370,22.4558048248291,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS1
salviolone,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
salviolone,SLC6A3,Solute Carrier Family 6 Member 3,Protein Coding,Q01959,57,GC05M001392,5.3732795715332,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC6A3
salviolone,SLC6A4,Solute Carrier Family 6 Member 4,Protein Coding,P31645,54,GC17M030194,6.28268623352051,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC6A4
sclareol,ACHE,Acetylcholinesterase (Cartwright Blood Group),Protein Coding,P22303,53,GC07M100889,8.06687164306641,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACHE
sclareol,AR,Androgen Receptor,Protein Coding,P10275,58,GC0XP067544,64.6021728515625,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AR
sclareol,DPP4,Dipeptidyl Peptidase 4,Protein Coding,P27487,56,GC02M161992,16.5563316345215,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPP4
sclareol,ESR1,Estrogen Receptor 1,Protein Coding,P03372,61,GC06P151656,68.4392929077148,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR1
sclareol,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
sennoside a,GCG,Glucagon,Protein Coding,P01275,48,GC02M162142,22.295560836792,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GCG
shanzhiside methyl ester_qt,ACHE,Acetylcholinesterase (Cartwright Blood Group),Protein Coding,P22303,53,GC07M100889,8.06687164306641,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACHE
shanzhiside methyl ester_qt,CA2,Carbonic Anhydrase 2,Protein Coding,P00918,58,GC08P085463,9.23837280273438,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CA2
shanzhiside methyl ester_qt,CDK2,Cyclin Dependent Kinase 2,Protein Coding,P24941,58,GC12P055966,40.8422241210938,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK2
shanzhiside methyl ester_qt,DPP4,Dipeptidyl Peptidase 4,Protein Coding,P27487,56,GC02M161992,16.5563316345215,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPP4
shanzhiside methyl ester_qt,NOS2,Nitric Oxide Synthase 2,Protein Coding,P35228,56,GC17M027756,29.1294288635254,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOS2
shanzhiside methyl ester_qt,PRSS1,Serine Protease 1,Protein Coding,P07477,52,GC07P152152,20.8611793518066,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRSS1
shanzhiside methyl ester_qt,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
succinic acid,CTBP1,C-Terminal Binding Protein 1,Protein Coding,Q13363,54,GC04M001211,10.9167375564575,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTBP1
succinic acid,MMP3,Matrix Metallopeptidase 3,Protein Coding,P08254,56,GC11M102835,21.3453960418701,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP3
succinic acid,ZEB1,Zinc Finger E-Box Binding Homeobox 1,Protein Coding,P37275,56,GC10P031318,39.603874206543,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZEB1
sugiol,ACHE,Acetylcholinesterase (Cartwright Blood Group),Protein Coding,P22303,53,GC07M100889,8.06687164306641,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACHE
sugiol,ADRB2,Adrenoceptor Beta 2,Protein Coding,P07550,55,GC05P148825,10.3747787475586,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADRB2
sugiol,AR,Androgen Receptor,Protein Coding,P10275,58,GC0XP067544,64.6021728515625,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AR
sugiol,CA2,Carbonic Anhydrase 2,Protein Coding,P00918,58,GC08P085463,9.23837280273438,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CA2
sugiol,DPP4,Dipeptidyl Peptidase 4,Protein Coding,P27487,56,GC02M161992,16.5563316345215,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPP4
sugiol,DRD2,Dopamine Receptor D2,Protein Coding,P14416,56,GC11M113409,9.49925708770752,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DRD2
sugiol,ESR1,Estrogen Receptor 1,Protein Coding,P03372,61,GC06P151656,68.4392929077148,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR1
sugiol,ESR2,Estrogen Receptor 2,Protein Coding,Q92731,56,GC14M064084,28.8057041168213,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR2
sugiol,NOS2,Nitric Oxide Synthase 2,Protein Coding,P35228,56,GC17M027756,29.1294288635254,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOS2
sugiol,OPRM1,Opioid Receptor Mu 1,Protein Coding,P35372,54,GC06P154175,8.21578216552734,https://www.genecards.org/cgi-bin/carddisp.pl?gene=OPRM1
sugiol,PIM1,"Pim-1 Proto-Oncogene, Serine/Threonine Kinase",Protein Coding,P11309,56,GC06P104249,10.9554977416992,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIM1
sugiol,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
tannin,FASN,Fatty Acid Synthase,Protein Coding,P49327,56,GC17M082078,25.0793418884277,https://www.genecards.org/cgi-bin/carddisp.pl?gene=FASN
tanshinaldehyde,ACHE,Acetylcholinesterase (Cartwright Blood Group),Protein Coding,P22303,53,GC07M100889,8.06687164306641,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACHE
tanshinaldehyde,ADRB2,Adrenoceptor Beta 2,Protein Coding,P07550,55,GC05P148825,10.3747787475586,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADRB2
tanshinaldehyde,AR,Androgen Receptor,Protein Coding,P10275,58,GC0XP067544,64.6021728515625,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AR
tanshinaldehyde,CCNA2,Cyclin A2,Protein Coding,P20248,52,GC04M121816,24.4427185058594,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCNA2
tanshinaldehyde,CDK2,Cyclin Dependent Kinase 2,Protein Coding,P24941,58,GC12P055966,40.8422241210938,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK2
tanshinaldehyde,CHEK1,Checkpoint Kinase 1,Protein Coding,O14757,57,GC11P125625,27.3357601165771,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHEK1
tanshinaldehyde,DPP4,Dipeptidyl Peptidase 4,Protein Coding,P27487,56,GC02M161992,16.5563316345215,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPP4
tanshinaldehyde,ESR1,Estrogen Receptor 1,Protein Coding,P03372,61,GC06P151656,68.4392929077148,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR1
tanshinaldehyde,ESR2,Estrogen Receptor 2,Protein Coding,Q92731,56,GC14M064084,28.8057041168213,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR2
