Target ID	Target name	Target name.link	Source	Source.link
TAR03636	Poly [ADP-ribose] polymerase 3	https://tcmsp-e.com/target.php?qt=3636	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6552
TAR03637	Casein kinase I isoform gamma-3	https://tcmsp-e.com/target.php?qt=3637	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6460
TAR03638	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9	https://tcmsp-e.com/target.php?qt=3638	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/656
TAR03639	Chymotrypsin-like elastase family member 2A	https://tcmsp-e.com/target.php?qt=3639	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6248
TAR03640	Glycine N-acyltransferase-like protein 2	https://tcmsp-e.com/target.php?qt=3640	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4058
TAR03641	Long-chain-fatty-acid--CoA ligase ACSBG1	https://tcmsp-e.com/target.php?qt=3641	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6780
TAR03642	Cytochrome b-c1 complex subunit 9	https://tcmsp-e.com/target.php?qt=3642	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6363
TAR03643	Retinol dehydrogenase 14	https://tcmsp-e.com/target.php?qt=3643	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4074
TAR03644	Myosin regulatory light chain 12A	https://tcmsp-e.com/target.php?qt=3644	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6802
TAR03645	Choline/ethanolaminephosphotransferase	https://tcmsp-e.com/target.php?qt=3645	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3933
TAR03646	UDP-glucuronosyltransferase 3A1	https://tcmsp-e.com/target.php?qt=3646	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6656
TAR03647	Alanine--glyoxylate aminotransferase 2-like 2	https://tcmsp-e.com/target.php?qt=3647	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3899
TAR03648	Kynurenine--oxoglutarate transaminase 3	https://tcmsp-e.com/target.php?qt=3648	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3895
TAR03649	Calcineurin subunit B isoform 2	https://tcmsp-e.com/target.php?qt=3649	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3868
TAR03650	Retinoid-inducible serine carboxypeptidase	https://tcmsp-e.com/target.php?qt=3650	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6470
TAR03651	Glutamate receptor, ionotropic kainate 2	https://tcmsp-e.com/target.php?qt=3651	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/918
TAR03652	Retinol dehydrogenase 13	https://tcmsp-e.com/target.php?qt=3652	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/651
TAR03653	Lactase-like protein	https://tcmsp-e.com/target.php?qt=3653	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6614
TAR03654	Ribonuclease UK114	https://tcmsp-e.com/target.php?qt=3654	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3014
TAR03655	SEC14-like protein 3	https://tcmsp-e.com/target.php?qt=3655	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/375
TAR03656	Malonyl CoA-acyl carrier protein transacylase, mitochondrial	https://tcmsp-e.com/target.php?qt=3656	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6314
TAR03657	Phosphatidylserine decarboxylase proenzyme	https://tcmsp-e.com/target.php?qt=3657	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/743
TAR03658	Myelin P2 protein	https://tcmsp-e.com/target.php?qt=3658	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6677
TAR03659	Lithostathine 1 alpha	https://tcmsp-e.com/target.php?qt=3659	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/1130
TAR03660	Proton-coupled amino acid transporter 1	https://tcmsp-e.com/target.php?qt=3660	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/593
TAR03661	Threonine synthase-like 1	https://tcmsp-e.com/target.php?qt=3661	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/534
TAR03662	Glutaminase liver isoform, mitochondrial	https://tcmsp-e.com/target.php?qt=3662	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5
TAR03663	SEC14-like protein 4	https://tcmsp-e.com/target.php?qt=3663	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/86
TAR03664	Choline transporter-like protein 2	https://tcmsp-e.com/target.php?qt=3664	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3926
TAR03665	Aspartyl-tRNA synthetase, mitochondrial	https://tcmsp-e.com/target.php?qt=3665	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3976
TAR03666	Nicotinamide N-methyltransferase	https://tcmsp-e.com/target.php?qt=3666	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/860
TAR03667	Glutathione S-transferase Mu 5	https://tcmsp-e.com/target.php?qt=3667	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4035
TAR03668	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8	https://tcmsp-e.com/target.php?qt=3668	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/405
TAR03669	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10	https://tcmsp-e.com/target.php?qt=3669	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/272
TAR03670	Troponin C, skeletal muscle	https://tcmsp-e.com/target.php?qt=3670	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6048
TAR03671	Leucine carboxyl methyltransferase 1	https://tcmsp-e.com/target.php?qt=3671	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/501
TAR03672	Diamine acetyltransferase 1	https://tcmsp-e.com/target.php?qt=3672	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/123
TAR03673	Uncharacterized protein C20orf38	https://tcmsp-e.com/target.php?qt=3673	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3911
TAR03674	Glutathione S-transferase A2	https://tcmsp-e.com/target.php?qt=3674	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3932
TAR03675	Glutathione S-transferase A4	https://tcmsp-e.com/target.php?qt=3675	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/900
TAR03676	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3	https://tcmsp-e.com/target.php?qt=3676	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/755
TAR03677	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3	https://tcmsp-e.com/target.php?qt=3677	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/313
TAR03678	Profilin-1	https://tcmsp-e.com/target.php?qt=3678	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6622
TAR03679	Proteasome subunit beta type-6	https://tcmsp-e.com/target.php?qt=3679	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6421
TAR03680	Triggering receptor expressed on myeloid cells 1	https://tcmsp-e.com/target.php?qt=3680	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2359
TAR03681	Adenylosuccinate synthetase isozyme 1	https://tcmsp-e.com/target.php?qt=3681	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3978
TAR03682	Iodotyrosine dehalogenase 1	https://tcmsp-e.com/target.php?qt=3682	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6882
TAR03683	Tubulin alpha-2 chain	https://tcmsp-e.com/target.php?qt=3683	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2601
TAR03684	Carbonic anhydrase 7	https://tcmsp-e.com/target.php?qt=3684	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6126
TAR03685	Calcium signal-modulating cyclophilin ligand	https://tcmsp-e.com/target.php?qt=3685	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/421
TAR03686	Coatomer subunit gamma	https://tcmsp-e.com/target.php?qt=3686	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2906
TAR03687	Destrin	https://tcmsp-e.com/target.php?qt=3687	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6672
TAR03688	Glutathione S-transferase Mu 2	https://tcmsp-e.com/target.php?qt=3688	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2165
TAR03689	Atrial natriuretic peptide clearance receptor	https://tcmsp-e.com/target.php?qt=3689	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4193
TAR03690	Propionyl-CoA carboxylase alpha chain, mitochondrial	https://tcmsp-e.com/target.php?qt=3690	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/547
TAR03691	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform	https://tcmsp-e.com/target.php?qt=3691	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6250
TAR03692	Excitatory amino acid transporter 1	https://tcmsp-e.com/target.php?qt=3692	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/1912
TAR03693	Fatty aldehyde dehydrogenase	https://tcmsp-e.com/target.php?qt=3693	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/662
TAR03694	Branched-chain-amino-acid aminotransferase, cytosolic	https://tcmsp-e.com/target.php?qt=3694	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/574
TAR03695	Cysteinyl-tRNA synthetase, cytoplasmic	https://tcmsp-e.com/target.php?qt=3695	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/774
TAR03696	L-lactate dehydrogenase A chain	https://tcmsp-e.com/target.php?qt=3696	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/473
TAR03697	Prolyl 4-hydroxylase subunit alpha-2	https://tcmsp-e.com/target.php?qt=3697	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4000
TAR03698	High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B	https://tcmsp-e.com/target.php?qt=3698	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6217
TAR03699	Succinate dehydrogenase cytochrome b560 subunit, mitochondrial	https://tcmsp-e.com/target.php?qt=3699	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4006
TAR03700	ADP-ribosylation factor 6	https://tcmsp-e.com/target.php?qt=3700	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6750
TAR03701	Arylsulfatase A	https://tcmsp-e.com/target.php?qt=3701	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5455
TAR03702	Glycine receptor subunit alpha-2	https://tcmsp-e.com/target.php?qt=3702	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/820
TAR03703	Tyrosine-protein kinase HCK	https://tcmsp-e.com/target.php?qt=3703	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2599
TAR03704	Calcium-activated potassium channel subunit beta-3	https://tcmsp-e.com/target.php?qt=3704	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6932
TAR03705	cDNA FLJ42801 fis, clone BRCAN2001223, highly similar to Mitogen-activated protein kinase 10 (EC 2.7.11.24)	https://tcmsp-e.com/target.php?qt=3705	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6653
TAR03706	Sialidase-1	https://tcmsp-e.com/target.php?qt=3706	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/1141
TAR03707	Sodium- and chloride-dependent creatine transporter 1	https://tcmsp-e.com/target.php?qt=3707	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/414
TAR03708	Calcium/calmodulin-dependent protein kinase type II gamma chain	https://tcmsp-e.com/target.php?qt=3708	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6893
TAR03709	Proto-oncogene tyrosine-protein kinase ABL1	https://tcmsp-e.com/target.php?qt=3709	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/17
TAR03710	Sarcoplasmic/endoplasmic reticulum calcium ATPase 1	https://tcmsp-e.com/target.php?qt=3710	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6390
TAR03711	Carcinoembryonic antigen-related cell adhesion molecule 1	https://tcmsp-e.com/target.php?qt=3711	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/119
TAR03712	Sodium/calcium exchanger 1	https://tcmsp-e.com/target.php?qt=3712	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/1395
TAR03713	TGF-beta receptor type-2	https://tcmsp-e.com/target.php?qt=3713	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3393
TAR03714	Choline O-acetyltransferase	https://tcmsp-e.com/target.php?qt=3714	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/576
TAR03715	Heat shock 70 kDa protein 1	https://tcmsp-e.com/target.php?qt=3715	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/1549
TAR03716	Apoptosis-inducing factor 1, mitochondrial	https://tcmsp-e.com/target.php?qt=3716	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/1329
TAR03717	Elastin	https://tcmsp-e.com/target.php?qt=3717	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/1648
TAR03718	Protein tyrosine kinase 2 beta	https://tcmsp-e.com/target.php?qt=3718	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/992
TAR03719	Calcium/calmodulin-dependent protein kinase type II beta chain	https://tcmsp-e.com/target.php?qt=3719	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6294
TAR03720	Anti-Muellerian hormone type-2 receptor	https://tcmsp-e.com/target.php?qt=3720	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/745
TAR03721	CREB-binding protein	https://tcmsp-e.com/target.php?qt=3721	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6876
TAR03722	NADH-cytochrome b5 reductase 3	https://tcmsp-e.com/target.php?qt=3722	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/178
TAR03723	15-hydroxyprostaglandin dehydrogenase [NAD+]	https://tcmsp-e.com/target.php?qt=3723	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/609
TAR03724	Solute carrier family 12 member 4	https://tcmsp-e.com/target.php?qt=3724	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/663
TAR03725	Histone deacetylase 8	https://tcmsp-e.com/target.php?qt=3725	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2921
TAR03726	Voltage-dependent L-type calcium channel subunit beta-2	https://tcmsp-e.com/target.php?qt=3726	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4110
TAR03727	Calcium-activated potassium channel subunit alpha 1	https://tcmsp-e.com/target.php?qt=3727	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/610
TAR03728	Insulin-like growth factor IB	https://tcmsp-e.com/target.php?qt=3728	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5841
TAR03729	Proactivator polypeptide	https://tcmsp-e.com/target.php?qt=3729	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2126
TAR03730	Gelsolin	https://tcmsp-e.com/target.php?qt=3730	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6666
TAR03731	Gamma-aminobutyric acid type B receptor, subunit 1	https://tcmsp-e.com/target.php?qt=3731	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/240
TAR03732	Cyclin-dependent kinase 5 activator 1	https://tcmsp-e.com/target.php?qt=3732	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6321
TAR03733	Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform	https://tcmsp-e.com/target.php?qt=3733	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4078
TAR03734	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform	https://tcmsp-e.com/target.php?qt=3734	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6251
TAR03735	RNASE4 protein	https://tcmsp-e.com/target.php?qt=3735	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5006
TAR03736	Aspartyl/asparaginyl beta-hydroxylase	https://tcmsp-e.com/target.php?qt=3736	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/585
TAR03737	Phosphatidylinositol 3-kinase regulatory subunit gamma	https://tcmsp-e.com/target.php?qt=3737	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4146
TAR03738	Pleckstrin homology domain-containing family A member 1	https://tcmsp-e.com/target.php?qt=3738	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5586
TAR03739	Pyrroline-5-carboxylate reductase 1	https://tcmsp-e.com/target.php?qt=3739	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/248
TAR03740	Interphotoreceptor retinoid-binding protein	https://tcmsp-e.com/target.php?qt=3740	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/282
TAR03741	Ribonuclease 4	https://tcmsp-e.com/target.php?qt=3741	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3511
TAR03742	Solute carrier organic anion transporter family member 2B1	https://tcmsp-e.com/target.php?qt=3742	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/1632
TAR03743	Tryptophanyl-tRNA synthetase, mitochondrial	https://tcmsp-e.com/target.php?qt=3743	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4063
TAR03744	Sphingomyelin phosphodiesterase 3	https://tcmsp-e.com/target.php?qt=3744	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4053
TAR03745	Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthetase 1	https://tcmsp-e.com/target.php?qt=3745	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5278
TAR03746	Cysteinyl leukotriene receptor 2	https://tcmsp-e.com/target.php?qt=3746	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/111
TAR03747	Calcium/calmodulin-dependent protein kinase type II alpha chain	https://tcmsp-e.com/target.php?qt=3747	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6579
TAR03748	Glutathione S-transferase kappa 1	https://tcmsp-e.com/target.php?qt=3748	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/897
TAR03749	Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial	https://tcmsp-e.com/target.php?qt=3749	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/630
TAR03750	Alcohol dehydrogenase class 3	https://tcmsp-e.com/target.php?qt=3750	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/12
TAR03751	ADP-ribosylation factor-like protein 5A	https://tcmsp-e.com/target.php?qt=3751	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5630
TAR03752	Aspartoacylase	https://tcmsp-e.com/target.php?qt=3752	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/209
TAR03753	NG,NG-dimethylarginine dimethylaminohydrolase 1	https://tcmsp-e.com/target.php?qt=3753	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/843
TAR03754	Aspartyl aminopeptidase	https://tcmsp-e.com/target.php?qt=3754	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4026
TAR03755	2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial	https://tcmsp-e.com/target.php?qt=3755	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/575
TAR03756	Glutamate receptor delta-1 subunit	https://tcmsp-e.com/target.php?qt=3756	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4027
TAR03757	Glutamate [NMDA] receptor subunit epsilon-3	https://tcmsp-e.com/target.php?qt=3757	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/505
TAR03758	Hemoglobin subunit alpha	https://tcmsp-e.com/target.php?qt=3758	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/144
TAR03759	3-hydroxyisobutyrate dehydrogenase, mitochondrial	https://tcmsp-e.com/target.php?qt=3759	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/141
TAR03760	Hydroxymethylglutaryl-CoA lyase, mitochondrial	https://tcmsp-e.com/target.php?qt=3760	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5713
TAR03761	Hydroxymethylglutaryl-CoA synthase, cytoplasmic	https://tcmsp-e.com/target.php?qt=3761	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6570
TAR03762	Estradiol 17-beta-dehydrogenase 3	https://tcmsp-e.com/target.php?qt=3762	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/372
TAR03763	Interferon-gamma receptor beta chain	https://tcmsp-e.com/target.php?qt=3763	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/519
TAR03764	Potassium channel subfamily K member 3	https://tcmsp-e.com/target.php?qt=3764	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6072
TAR03765	Matrix metalloproteinase-17	https://tcmsp-e.com/target.php?qt=3765	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6193
TAR03766	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2	https://tcmsp-e.com/target.php?qt=3766	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/607
TAR03767	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	https://tcmsp-e.com/target.php?qt=3767	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/337
TAR03768	NHP2-like protein 1	https://tcmsp-e.com/target.php?qt=3768	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6337
TAR03769	Solute carrier family 13 member 1	https://tcmsp-e.com/target.php?qt=3769	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/25
TAR03770	Phosducin	https://tcmsp-e.com/target.php?qt=3770	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6573
TAR03771	Peroxiredoxin-5, mitochondrial	https://tcmsp-e.com/target.php?qt=3771	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/1119
TAR03772	60S ribosomal protein L3	https://tcmsp-e.com/target.php?qt=3772	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6335
TAR03773	Ribosomal protein S6 kinase alpha-1	https://tcmsp-e.com/target.php?qt=3773	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6782
TAR03774	Protein S100-A1	https://tcmsp-e.com/target.php?qt=3774	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/1810
TAR03775	Serine/threonine-protein kinase 17B	https://tcmsp-e.com/target.php?qt=3775	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6837
TAR03776	Zinc finger Y-chromosomal protein	https://tcmsp-e.com/target.php?qt=3776	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4828
TAR03777	Sodium-dependent multivitamin transporter	https://tcmsp-e.com/target.php?qt=3777	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/105
TAR03778	Actin-related protein 2/3 complex subunit 4	https://tcmsp-e.com/target.php?qt=3778	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6762
TAR03779	Quinone oxidoreductase	https://tcmsp-e.com/target.php?qt=3779	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2159
TAR03780	Cytokine receptor common beta chain	https://tcmsp-e.com/target.php?qt=3780	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3837
TAR03781	Glutamate--cysteine ligase catalytic subunit	https://tcmsp-e.com/target.php?qt=3781	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/186
TAR03782	Geranylgeranyl pyrophosphate synthetase	https://tcmsp-e.com/target.php?qt=3782	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6058
TAR03783	Glutamate [NMDA] receptor subunit epsilon-4	https://tcmsp-e.com/target.php?qt=3783	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/439
TAR03784	Isovaleryl-CoA dehydrogenase, mitochondrial	https://tcmsp-e.com/target.php?qt=3784	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/440
TAR03785	Potassium channel subfamily K member 6	https://tcmsp-e.com/target.php?qt=3785	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/751
TAR03786	Alpha-mannosidase 2	https://tcmsp-e.com/target.php?qt=3786	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5983
TAR03787	Peptide methionine sulfoxide reductase	https://tcmsp-e.com/target.php?qt=3787	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/191
TAR03788	ADP-ribose pyrophosphatase, mitochondrial	https://tcmsp-e.com/target.php?qt=3788	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3525
TAR03789	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial	https://tcmsp-e.com/target.php?qt=3789	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/110
TAR03791	Peptidyl-prolyl cis-trans isomerase H	https://tcmsp-e.com/target.php?qt=3791	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4083
TAR03792	Peroxiredoxin-2	https://tcmsp-e.com/target.php?qt=3792	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3599
TAR03793	Receptor-type tyrosine-protein phosphatase beta	https://tcmsp-e.com/target.php?qt=3793	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6271
TAR03794	Monocarboxylate transporter 8	https://tcmsp-e.com/target.php?qt=3794	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/199
TAR03795	ADP/ATP translocase 2	https://tcmsp-e.com/target.php?qt=3795	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/782
TAR03796	Succinyl-CoA ligase [GDP-forming] beta-chain, mitochondrial	https://tcmsp-e.com/target.php?qt=3796	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/391
TAR03797	Triosephosphate isomerase	https://tcmsp-e.com/target.php?qt=3797	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6346
TAR03799	Voltage-dependent L-type calcium channel subunit beta-1	https://tcmsp-e.com/target.php?qt=3799	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/333
TAR03800	Activated CDC42 kinase 1	https://tcmsp-e.com/target.php?qt=3800	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/849
TAR03801	Adenylate kinase isoenzyme 1	https://tcmsp-e.com/target.php?qt=3801	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2323
